ticker,title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,overall_sentiment_score,overall_sentiment_label,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label,topics,relevance_scores
AAL,American Airlines Options Traders Betting On Stock Surging This Much By April Expiration - American Airlines Group  ( NASDAQ:AAL ) ,https://www.benzinga.com/trading-ideas/long-ideas/23/02/31042870/american-airlines-options-traders-betting-on-stock-surging-this-much-by-april-expiration,20230224T132607,Priya Nigam,"Airlines stocks outperformed the broader markets, with shares of American Airlines Group Inc AAL recording gains on Thursday. The company's stock gained around 24% year-to-date. On CNBC's ""Options Action,"" Mike Khouw of Optimize Advisors said American Airlines traded at 2.3x average daily call ...",https://cdn.benzinga.com/files/images/story/2023/02/24/transportation-system-3190760_1920.jpg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,0.370546,Bullish,0.948591,0.740016,Bullish,Energy & Transportation|Financial Markets,1.0|0.161647
AAL,American Airlines Names Ex-Boeing Finance Chief As Chairman - American Airlines Group  ( NASDAQ:AAL ) ,https://www.benzinga.com/news/large-cap/23/02/31046136/american-airlines-names-ex-boeing-finance-chief-as-chairman,20230224T132556,Vandana Singh,"American Airlines Group Inc AAL has named Greg Smith as independent chairman of the company's board of directors, effective April 30, 2023, succeeding Doug Parker, who will retire. In December 2021, Doug Parker stepped down as the chief executive officer. Robert Isom, the then-president, ...",https://cdn.benzinga.com/files/images/story/2023/02/24/american_airlines_b767_27467686432.jpg?optimize=medium&dpr=2&auto=webp&width=3840,Benzinga,General,www.benzinga.com,0.028552,Neutral,0.576289,0.410862,Bullish,Energy & Transportation|Manufacturing,0.5|0.5
AAL,Air India deal: Aviation as geopolitics | The Financial Express,https://www.financialexpress.com/defence/air-india-deal-aviation-as-geopolitics/2991749/,20230224T103944,,Air India deal: Aviation as geopolitics The Financial Express ...,https://www.financialexpress.com/wp-content/uploads/2023/02/air-india-planes.jpg,The Financial Express,n/a,www.financialexpress.com,0.253542,Somewhat-Bullish,0.019286,0.079492,Neutral,Energy & Transportation|Manufacturing,0.5|0.5
AAL,Another Biden Antitrust Suit: DOJ Reportedly Planning To Sue Adobe Over Figma Acquisition,https://www.forbes.com/sites/nicholasreimann/2023/02/23/another-biden-antitrust-suit-doj-reportedly-planning-to-sue-adobe-over-figma-acquisition/,20230224T001312,Nicholas Reimann,The administration has also gone after Facebook parent Meta and Google parent Alphabet for allegedly turning themselves into monopolies through buying smaller companies.,"https://imageio.forbes.com/specials-images/imageserve/63f7fd21dcc4a2b72a8ba862/0x0.jpg?format=jpg&crop=4362,2455,x0,y452,safe&width=1200",Forbes,Business,www.forbes.com,-0.210792,Somewhat-Bearish,0.075635,-0.161099,Somewhat-Bearish,Energy & Transportation|Technology|Financial Markets,0.5|0.5|0.161647
AAL,Longtime leader of American Airlines steps down as chairman,https://apnews.com/article/business-dennis-muilenburg-doug-parker-3346f995e669ad24929d3331a452690b,20230224T000626,,"FORT WORTH, Texas ( AP ) - American Airlines said Thursday that Doug Parker, who served as CEO for more than eight years before stepping down last year, will retire as chairman on April 30. The new chairman will be Greg Smith, who spent more than 30 years at Boeing including the last 10 as ...",https://storage.googleapis.com/afs-prod/media/9cf68b25f77749e684ed78787f686486/3000.jpeg,Associated Press,Business,apnews.com,-0.21819,Somewhat-Bearish,0.320974,0.039561,Neutral,Energy & Transportation|Manufacturing,0.5|0.5
AAL,American Airlines Chairman Doug Parker Plans to Retire,https://www.wsj.com/articles/american-airlines-chairman-doug-parker-plans-to-retire-74724c6e,20230223T225900,Alison Sider,Former Boeing finance chief Greg Smith is to become the carrier's chairman.,https://images.wsj.net/im-730943?width=860&height=617,Wall Street Journal,Business,www.wsj.com,-0.023346,Neutral,0.388879,0.16148,Somewhat-Bullish,Energy & Transportation,1.0
AAL,"United Airlines Makes First Move On Family Seating, Ahead Of Regulation",https://www.forbes.com/sites/benbaldanza/2023/02/23/united-airlines-makes-first-move-on-family-seating-ahead-of-regulation/,20230223T221923,Ben Baldanza,Every agrees that a young child should sit next to a parent or guardian on a plane. But big airlines have made this difficult by blocking most window and aisle seats for higher-paying passengers. United is changing this in an attempt to forestall new regulation in the area.,https://imageio.forbes.com/specials-images/imageserve/63f7c8107d0ada838b093b4a/0x0.jpg?format=jpg&width=1200,Forbes,Business,www.forbes.com,0.152175,Somewhat-Bullish,0.038655,-0.026651,Neutral,Energy & Transportation,1.0
AAL,Greg Smith Appointed Independent Chairman of American Airlines Group Board of Directors - American Airlines Group  ( NASDAQ:AAL ) ,https://www.benzinga.com/pressreleases/23/02/g31038207/greg-smith-appointed-independent-chairman-of-american-airlines-group-board-of-directors,20230223T213000,Globe Newswire,"Smith will assume role April 30 following retirement of current chairman and former American Airlines CEO Doug Parker Longtime board members Ray Robinson and Jim Albaugh will retire from board at end of current term FORT WORTH, Texas, Feb. 23, 2023 ( GLOBE NEWSWIRE ) -- American Airlines Group ...",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,News,www.benzinga.com,0.32869,Somewhat-Bullish,0.586747,0.499464,Bullish,Energy & Transportation|Financial Markets|Manufacturing,0.5|0.108179|0.5
AAL,Greg Smith Appointed Independent Chairman of American Airlines Group Board of Directors,https://www.globenewswire.com/news-release/2023/02/23/2614853/0/en/Greg-Smith-Appointed-Independent-Chairman-of-American-Airlines-Group-Board-of-Directors.html,20230223T213000,Inc.|American Airlines,Smith will assume role April 30 following retirement of current chairman and former American Airlines CEO Doug Parker ...,https://ml.globenewswire.com/Resource/Download/ee9646a2-bf4d-4673-95fd-9c41b00a70da?size=1,GlobeNewswire,n/a,www.globenewswire.com,0.337252,Somewhat-Bullish,0.54816,0.489072,Bullish,Energy & Transportation|Manufacturing,0.5|0.5
AAL,American Airlines Group Inc.  ( AAL )  is Attracting Investor Attention: Here is What You Should Know,https://www.zacks.com/stock/news/2058063/american-airlines-group-inc-aal-is-attracting-investor-attention-here-is-what-you-should-know,20230223T140012,Zacks Investment Research,"American Airlines (AAL) has been one of the stocks most watched by Zacks.com users lately. So, it is worth exploring what lies ahead for the stock.",https://staticx-tuner.zacks.com/images/default_article_images/default178.jpg,Zacks Commentary,n/a,www.zacks.com,0.224566,Somewhat-Bullish,0.514619,0.11759,Neutral,Earnings|Energy & Transportation|Financial Markets,1.0|1.0|0.54554
AAL,Washington DC-bound flight forced to divert after passenger reportedly tried to breach cockpit,https://www.foxbusiness.com/economy/washington-dc-bound-flight-forced-divert-passenger-reportedly-tried-breach-cockpit,20230223T022810,,"An American Airlines flight bound for Washington, D.C., had to divert to Raleigh, North Carolina, due to a ""disruptive passenger"" on board, officials said Wednesday. Agents from the FBI's Charlotte field office responded to the airport and removed the unruly traveler from the flight.",https://cf-images.us-east-1.prod.boltdns.net/v1/static/854081161001/33b1934b-471d-4bb6-8177-f169686377e3/6302c7b3-7244-4597-8a8b-ee465a4d55e1/1280x720/match/image.jpg,Fox Business News,n/a,www.foxbusiness.com,-0.197051,Somewhat-Bearish,0.167322,-0.123731,Neutral,Energy & Transportation,1.0
AAL,FedEx pilot union inches closer to strike with unanimous approval for authorization vote,https://www.cnbc.com/2023/02/22/fedex-pilot-leaders-approve-strike-authorization-vote.html,20230222T211602,Noah Sheidlower,FedEx pilot leaders passed a resolution approving a strike authorization vote on Friday.,https://image.cnbcfm.com/api/v1/image/107198400-1677097710007-gettyimages-1243528325-FEDEX_EXPRESS_STRIKE.jpeg?v=1677100562&w=1920&h=1080,CNBC,Business,www.cnbc.com,-0.120789,Neutral,0.08687,-0.197361,Somewhat-Bearish,Energy & Transportation,1.0
AAL,Six Reasons Why Investors Should Add GATX to Their Portfolio,https://www.zacks.com/stock/news/2057644/six-reasons-why-investors-should-add-gatx-to-their-portfolio,20230222T192400,Zacks Investment Research,GATX benefits from improvement in the North American railcar leasing market and shareholder-friendly initiatives.,https://staticx-tuner.zacks.com/images/default_article_images/default30.jpg,Zacks Commentary,n/a,www.zacks.com,0.479594,Bullish,0.393771,0.352859,Bullish,Earnings|Energy & Transportation|Financial Markets,0.999855|1.0|0.316726
AAL,"Thousands of flights canceled, delayed as winter storm blankets most of U.S. in snow and ice",https://www.marketwatch.com/story/thousands-of-flights-canceled-delayed-as-winter-storm-blankets-most-of-u-s-in-snow-and-ice-90f018fd,20230222T161500,Claudia Assis,"More than 1,100 flights are canceled and 1,200 delayed by midmorning Wednesday as a powerful winter storm hits two-thirds of the U.S.",https://images.mktw.net/im-729730/social,MarketWatch,Top Stories,www.marketwatch.com,-0.237517,Somewhat-Bearish,0.252987,-0.25325,Somewhat-Bearish,Earnings|Energy & Transportation|Financial Markets,0.158519|1.0|0.538269
AAL,Aircraft Bomb Prank Via Apple AirDrop Gets High School Kid Detained - Apple  ( NASDAQ:AAPL ) ,https://www.benzinga.com/news/23/02/31000976/aircraft-bomb-prank-via-apple-airdrop-gets-high-school-kid-detained,20230222T050025,Shivdeep Dhaliwal,"A high school student, who used Apple Inc's AAPL AirDrop to send a bomb threat aboard an aircraft, will be prosecuted. What Happened: The juvenile was arrested and charged with making a bomb threat via AirDrop while on an American Airlines flight, reported AppleInsider citing local media.",https://cdn.benzinga.com/files/images/story/2023/02/21/shutterstock_1980934493.jpg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,-0.229852,Somewhat-Bearish,0.159569,-0.459895,Bearish,Energy & Transportation|Technology,0.5|0.5
AAL,6 Reasons Why Investors Should Invest in Copa Holdings  ( CPA ) ,https://www.zacks.com/stock/news/2057031/6-reasons-why-investors-should-invest-in-copa-holdings-cpa,20230221T172700,Zacks Investment Research,Copa Holdings (CPA) fourth-quarter 2022 revenues benefit from growth across Passenger revenues.,https://staticx-tuner.zacks.com/images/default_article_images/default47.jpg,Zacks Commentary,n/a,www.zacks.com,0.359091,Bullish,0.353562,0.327824,Somewhat-Bullish,Financial Markets|Manufacturing|Earnings|Energy & Transportation,0.316726|0.5|0.999937|0.5
AAL,United Airlines Unveils New Policy Easing Family Seating Fees - United Airlines Holdings  ( NASDAQ:UAL ) ,https://www.benzinga.com/news/large-cap/23/02/30981988/united-airlines-unveils-new-policy-easing-family-seating-fees,20230221T124420,Vandana Singh,United Airlines Holdings Inc UAL announced an improved family seating policy that makes it easier for children under 12 years old to sit next to an adult in their party for free - including customers who purchase Basic Economy tickets.,https://cdn.benzinga.com/files/images/story/2023/02/21/ual.jpg?optimize=medium&dpr=2&auto=webp&width=3840,Benzinga,General,www.benzinga.com,0.25604,Somewhat-Bullish,0.246582,0.0,Neutral,Energy & Transportation|Financial Markets,1.0|0.108179
AAL,United Airlines introduces a new family seating policy,https://www.cnn.com/travel/article/united-airlines-family-seating/index.html,20230220T212200,Marnie Hunter,"Editor's Note: Sign up for Unlocking the World, CNN Travel's weekly newsletter. Get news about destinations opening, inspiration for future adventures, plus the latest in aviation, food and drink, where to stay and other travel developments.","https://media.cnn.com/api/v1/images/stellar/prod/230220145020-united-airlines-seat-map-feature-families.jpg?c=16x9&q=w_800,c_fill",CNN,Economy,www.cnn.com,0.196902,Somewhat-Bullish,0.166743,0.086692,Neutral,Energy & Transportation,1.0
AAL,United says it will make it easier for families to book seats with their children for free,https://www.cnbc.com/2023/02/20/united-airlines-flight-seating-fees-for-families.html,20230220T152912,Leslie Josephs,United Airlines says it will open up more seats to families seeking to sit together without paying a fee.,https://image.cnbcfm.com/api/v1/image/107177182-1673449551164-gettyimages-1246152286-AFP_336V6VH.jpeg?v=1676906952&w=1920&h=1080,CNBC,Business,www.cnbc.com,0.170316,Somewhat-Bullish,0.095138,0.089123,Neutral,Energy & Transportation,1.0
AAL,"Why flying has turned into a nightmare of delayed flights, lost bags, and tiny seats",https://www.businessinsider.com/air-travel-airline-customer-service-airports-delayed-canceled-flights-terrible-2023-2,20230220T110300,Bartie Scott|Juliana Kaplan,"Reasons Plane Travel, Airline Customer Service, Airports Are so ... - Business Insider ...",https://i.insider.com/63e6c2e84102a900184c660b?width=1200&format=jpeg,Business Insider,GoogleRSS,www.businessinsider.com,-0.016943,Neutral,0.035345,-0.076496,Neutral,Economy - Monetary|Life Sciences|Earnings|Energy & Transportation,0.451494|0.5|0.158519|0.5
AAL,Near Misses Raise Fresh Questions For US Air Regulator,https://www.barrons.com/news/near-misses-raise-fresh-questions-for-us-air-regulator-bb2bdf52,20230219T021047,Daniel HOFFMAN|John BIERS,"US air safety regulators are facing fresh questions following recent near crashes at American airports, further challenging an aviation industry ramp-up in response to rising travel demand.",https://www.barrons.com/asset/external-media/afp/AFP1544390487238949202342591402133334419630-us-faa-administrator-billy-nolen-testifies-in-senate-commerce-s-2.jpg,Barrons,n/a,www.barrons.com,-0.038525,Neutral,0.051774,0.050656,Neutral,Energy & Transportation|Manufacturing,0.5|0.5
AAL,American Airlines flight diverted from tarmac due to bomb threat determined to be not credible: FBI,https://www.foxbusiness.com/lifestyle/american-airlines-flight-diverted-tarmac-due-bomb-threat-determined-not-credible-fbi,20230218T151652,,"An American Airlines flight was diverted off the tarmac Friday in El Paso, Texas, before take-off due to a bomb threat, but law enforcement nows says the threat was not credible. An FBI official told local station KVIA-TV that passengers on American Airlines Flight 2051 were not in danger ...",https://cf-images.us-east-1.prod.boltdns.net/v1/static/854081161001/7204f753-5858-4c18-b583-4cbe5ce5140d/9d9632c0-0be3-4191-8808-6e247bb7e5c2/1280x720/match/image.jpg,Fox Business News,n/a,www.foxbusiness.com,-0.247609,Somewhat-Bearish,0.592095,-0.400956,Bearish,Energy & Transportation,1.0
AAL,Report: FBI says bomb threat to Texas flight not credible,https://apnews.com/article/el-paso-texas-business-law-enforcement-b59dfefe0fb177976248ce9f47ad748e,20230218T102301,,"EL PASO, Texas ( AP ) - A bomb threat against an American Airlines flight that diverted the plane from the tarmac of a Texas airport Friday was not credible, a law enforcement official said.",https://storage.googleapis.com/afs-prod/media/afs:Medium:751921853724/700.png,Associated Press,Business,apnews.com,-0.086964,Neutral,0.404563,-0.408711,Bearish,Energy & Transportation,1.0
AAL,The value of Hyatt points depends on how you use them - here's how to calculate what they're worth,https://www.businessinsider.com/personal-finance/hyatt-points-value,20230217T213726,Peter Rothbart,Hyatt Points Value: How Much Are Hyatt Points Worth in 2023? - Business Insider ...,,Business Insider,GoogleRSS,www.businessinsider.com,0.340408,Somewhat-Bullish,0.02135,0.065172,Neutral,Energy & Transportation|Financial Markets,1.0|0.108179
AAL,Here's Why You Should Buy American Airlines  ( AAL )  Stock Now,https://www.zacks.com/stock/news/2056067/heres-why-you-should-buy-american-airlines-aal-stock-now,20230217T172800,Zacks Investment Research,"Based on tailwinds, including buoyant air travel demand, increasing capacity and improved outlook, American Airlines (AAL) seems to be a good investment decision.",https://staticx-tuner.zacks.com/images/articles/main/f0/3601.jpg,Zacks Commentary,n/a,www.zacks.com,0.264071,Somewhat-Bullish,0.320279,0.279575,Somewhat-Bullish,Earnings|Energy & Transportation|Financial Markets,0.995869|1.0|0.503496
AAL,American Airlines Says LaGuardia Airport Is Its Newest Hub,https://www.forbes.com/sites/tedreed/2023/02/17/american-airlines-says-laguardia-airport-is-its-newest-hub/,20230217T145558,Ted Reed,"New York LaGuardia is an American Airlines hub, American spokeswoman Bri Harper said this week. Under the Northeast Alliance, American and JetBlue can connect passengers at LGA.",https://imageio.forbes.com/specials-images/imageserve/63eababed97ee8db33afab03/0x0.jpg?format=jpg&width=1200,Forbes,Business,www.forbes.com,0.044007,Neutral,0.210731,0.025658,Neutral,Energy & Transportation,1.0
AAL,Why Fast-paced Mover American Airlines  ( AAL )  Is a Great Choice for Value Investors,https://www.zacks.com/stock/news/2055816/why-fast-paced-mover-american-airlines-aal-is-a-great-choice-for-value-investors,20230217T135007,Zacks Investment Research,American Airlines (AAL) could be a great choice for investors looking to buy stocks that have gained strong momentum recently but are still trading at reasonable prices. It is one of the several stocks that made it through our 'Fast-Paced Momentum at a Bargain' screen.,https://staticx-tuner.zacks.com/images/default_article_images/default334.jpg,Zacks Commentary,n/a,www.zacks.com,0.264667,Somewhat-Bullish,0.656041,0.471036,Bullish,Earnings|Energy & Transportation|Financial Markets,0.310843|1.0|0.999922
AAL,American Airlines pilots involved in close call at JFK will comply with subpoenas,https://www.foxbusiness.com/lifestyle/american-airlines-pilots-involved-close-call-jfk-comply-subpoenas,20230217T134142,,American Airlines pilots will testify before the National Transportation Safety Board ( NTSB ) following a runway incursion at New York's John F. Kennedy International Airport last month.,https://static.foxbusiness.com/foxbusiness.com/content/uploads/2023/01/AA-FLIGHT.jpg,Fox Business News,n/a,www.foxbusiness.com,0.047354,Neutral,0.464633,0.0,Neutral,Energy & Transportation|Manufacturing,0.5|0.5
AAL,"IndiGo plans more for flyers, distinct domestic, international offerings to maintain India lead | The Financial Express",https://www.financialexpress.com/industry/indigo-will-offer-more-to-maintain-india-lead/2984016/,20230217T042629,,"IndiGo plans more for flyers, distinct domestic, international offerings ... The Financial Express ...",https://www.financialexpress.com/wp-content/uploads/2023/02/IndiGo-will-offer-more-to-maintain-India-lead.jpg,The Financial Express,n/a,www.financialexpress.com,0.128176,Neutral,0.069294,-0.022202,Neutral,Energy & Transportation|Manufacturing,0.5|0.5
AAL,Shares of aircraft lessors take off in tight market for planes,https://www.foxbusiness.com/markets/shares-aircraft-lessors-take-off-tight-market-planes,20230216T224226,,"It has been a good year to own airliners-or stocks and bonds from companies that do. Travelers around the world are dusting off their passports and buying tickets again, nudging global passenger counts closer to pre-Covid levels.",https://cf-images.us-east-1.prod.boltdns.net/v1/static/854081161001/53ecb5ca-9adc-4932-ac80-e81f16b85b89/2e182989-e1c0-43b6-82c2-de58066310f9/1280x720/match/image.jpg,Fox Business News,n/a,www.foxbusiness.com,0.081604,Neutral,0.042196,0.144124,Neutral,Energy & Transportation|Financial Markets|Manufacturing,0.5|0.995077|0.5
AAL,"A little-know budget airline is flying its new Airbus A330neo between the US and Germany, with business class going for as low as $1,199 one-way - see inside",https://www.businessinsider.com/german-budget-airline-a330neo-business-class-950-one-way-condor-2023-2,20230216T104900,Taylor Rains,German Budget Airline Flying A330neo Business Class for $1199 ... - Business Insider ...,,Business Insider,GoogleRSS,www.businessinsider.com,0.150594,Somewhat-Bullish,0.423843,0.252325,Somewhat-Bullish,Energy & Transportation|Manufacturing,0.5|0.5
AAL,Shares of Aircraft Lessors Take Off in Tight Market for Planes,https://www.wsj.com/articles/shares-of-aircraft-lessors-take-off-in-tight-market-for-planes-c6e706e,20230216T103000,Matt Grossman,The companies that lease jets to airlines are benefiting from rebounding global travel and production delays at aircraft manufacturers.,https://images.wsj.net/im-725762?width=860&height=560,Wall Street Journal,Markets,www.wsj.com,-0.069401,Neutral,0.514619,0.0,Neutral,Energy & Transportation|Manufacturing,0.5|0.5
AAL,"Air India's deal with Airbus, Boeing may swell to 840 jets",https://www.moneycontrol.com/news/business/air-indias-deal-with-airbus-boeing-may-swell-to-840-jets-10096951.html,20230216T075647,,"In addition to the record order for 470 planes from Airbus SE and Boeing Co. announced Tuesday, the carrier has options to buy another 370 jets, Chief Commercial and Transformation Officer Nipun Aggarwal wrote in a LinkedIn post late Wednesday. That number hadn't been disclosed before.",https://images.moneycontrol.com/static-mcnews/2021/10/Air-India-1.jpg?impolicy=website&width=168&height=118,Money Control,Business,www.moneycontrol.com,0.108227,Neutral,0.124809,0.0,Neutral,Energy & Transportation|Manufacturing,0.5|0.5
AAL,American Airlines Pilots to Appear for Interviews After Near-Collision at JFK,https://www.wsj.com/articles/american-airlines-pilots-to-appear-for-interviews-after-near-collision-at-jfk-85602d2a,20230216T002400,Alison Sider,The National Transportation Safety Board had issued subpoenas after crew members involved in a near-collision at a New York airport declined to participate in recorded interviews.,https://images.wsj.net/im-726027?width=860&height=574,Wall Street Journal,Business,www.wsj.com,-0.129702,Neutral,0.576289,-0.017228,Neutral,Energy & Transportation,1.0
AAL,U.S. safety board probes United runway incursion at Honolulu airport,https://www.reuters.com/business/aerospace-defense/us-safety-board-probes-united-runway-incursion-honolulu-airport-2023-02-15/,20230215T213037,David Shepardson,"WASHINGTON, Feb 15 ( Reuters ) - The National Transportation Safety Board ( NTSB ) said on Wednesday that it will open an investigation into a Jan. 23 runway incursion at Honolulu Airport that occurred when a United ( UAL.O ) Boeing 777 crossed a runway and conflicted with a Cessna 208B landing ...",https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=131,Reuters,Business,www.reuters.com,0.009612,Neutral,0.206685,-0.089315,Neutral,Energy & Transportation|Manufacturing,0.5|0.5
AAL,"Cruz grills FAA leader, plays video animation of Austin airport close call: 'How can this happen?'",https://www.foxbusiness.com/politics/cruz-grills-faa-leader-plays-video-animation-austin-airport-close-call-how-can-this-happen,20230215T190412,,"Senator Ted Cruz, R-Texas, on Wednesday pressed the acting head of the Federal Aviation Administration ( FAA ) for answers after two planes nearly collided at an airport in Austin, Texas, earlier this month.",https://cf-images.us-east-1.prod.boltdns.net/v1/static/854081161001/7204f753-5858-4c18-b583-4cbe5ce5140d/9d9632c0-0be3-4191-8808-6e247bb7e5c2/1280x720/match/image.jpg,Fox Business News,n/a,www.foxbusiness.com,-0.035903,Neutral,0.110462,0.0,Neutral,Energy & Transportation,1.0
AAL,FAA to form safety review team following close calls,https://www.foxbusiness.com/lifestyle/faa-to-form-safety-review-team-following-close-calls,20230215T180031,,Acting Federal Aviation Administration ( FAA ) administrator Billy Nolen announced that he is forming a safety review team to look into the aviation system following a handful of close calls.,https://cf-images.us-east-1.prod.boltdns.net/v1/static/854081161001/f0c50fc4-edb3-436a-83e8-290e57f64ee1/b4f4b0f0-b5f8-4ed5-b12e-6d673d75a31d/1280x720/match/image.jpg,Fox Business News,n/a,www.foxbusiness.com,0.171471,Somewhat-Bullish,0.152018,-0.042022,Neutral,Energy & Transportation,1.0
AAL,The FAA is taking action after multiple serious safety incidents among US airlines: 'Now is the time',https://www.businessinsider.com/faa-launching-safety-review-committee-after-recent-near-crashes-2023-2,20230215T175713,Taylor Rains,FAA Launching Safety Review Committee After Recent Near-Crashes - Business Insider ...,,Business Insider,GoogleRSS,www.businessinsider.com,0.120932,Neutral,0.072655,-0.017278,Neutral,Energy & Transportation|Manufacturing,0.5|0.5
AAL,U.S. travel insurance to take off as year-end cancellations spook flyers,https://www.reuters.com/business/us-travel-insurance-take-off-year-end-cancellations-spook-flyers-2023-02-15/,20230215T155600,Priyamvada C,"Feb 15 ( Reuters ) - Demand for travel insurance in the United States is set to jump this year, as more Americans turn cautious after a spike in flight cancellations and lost luggage in the last two months upended holiday plans of tens of thousands across the country.",https://fingfx.thomsonreuters.com/gfx/buzz/mopaklgjopa/Age%20pool%20of%20travel%20insurance.png,Reuters,Business,www.reuters.com,0.026704,Neutral,0.078611,0.096377,Neutral,Economy - Monetary|Energy & Transportation,0.158519|1.0
AAL,"The daily business briefing: February 15, 2023",https://theweek.com/briefing/business-briefing/1021007/the-daily-business-briefing-february-15-2023,20230215T132602,Harold Maass,"Inflation slowed in January, according to the consumer price index released Tuesday, but less than expected. Prices were up 6.4 percent in January compared with a year earlier, down slightly from 6.5 percent in December.","https://mediacloud.theweek.com/image/private/s--IGuXOwdX--/f_auto,t_primary-image-mobile@1/v1608311117/GettyImages-178358042.jpg",The Week News,n/a,theweek.com,-0.002417,Neutral,0.065506,0.125329,Neutral,Economy - Monetary|Financial Markets|Manufacturing|Earnings|Energy & Transportation|Technology,0.99489|0.161647|0.333333|0.158519|0.333333|0.333333
AAL,Air India's 470-jet deal is largest commercial aviation history | The Financial Express,https://www.financialexpress.com/industry/air-indias-470-jet-deal-is-largest-commercial-aviation-history/2981711/,20230215T003050,,Air India's 470-jet deal is largest commercial aviation history The Financial Express ...,https://www.financialexpress.com/wp-content/uploads/2023/02/Air-India-Reuters-1.jpg,The Financial Express,n/a,www.financialexpress.com,0.200341,Somewhat-Bullish,0.057079,0.0,Neutral,Energy & Transportation|Manufacturing,0.5|0.5
AAL,"FAA declares 'safest period in aviation history' after US shoots down objects, close calls at airports",https://www.foxbusiness.com/politics/faa-declares-safest-period-aviation-history-us-shoots-objects-close-calls-airports,20230215T001914,,"The acting administrator of the Federal Aviation Administration wrote in a memorandum to the agency's management board that ""we are experiencing the safest period in aviation history"" just over a week after the military shot down a Chinese spy craft and three ""objects"" over the past several days.",https://cf-images.us-east-1.prod.boltdns.net/v1/static/854081161001/f0c50fc4-edb3-436a-83e8-290e57f64ee1/b4f4b0f0-b5f8-4ed5-b12e-6d673d75a31d/1280x720/match/image.jpg,Fox Business News,n/a,www.foxbusiness.com,0.15779,Somewhat-Bullish,0.068896,-0.2374,Somewhat-Bearish,Energy & Transportation|Technology,0.5|0.5
AAL,Boeing And Airbus' Record Air India Order Hinges On High-Stakes Turnaround Of A Basket-Case Airline,https://www.forbes.com/sites/jeremybogaisky/2023/02/14/boeing-airbus-air-india-order/,20230214T223819,Jeremy Bogaisky,Poor on-time performance and dismal customer service contributed to the airline losing $2.6 million a day before it was sold to Tata Group. Now the conglomerate is swinging big to buy new planes to cash in on expected growth in Indian air travel. But the same old problems could drag it down.,https://imageio.forbes.com/specials-images/imageserve/63ec0ba54a2167cf2d2ed0f6/0x0.jpg?format=jpg&width=1200,Forbes,Business,www.forbes.com,0.081534,Neutral,0.049939,0.111232,Neutral,Earnings|Energy & Transportation,0.158519|1.0
AAL,"Air India Unveils Historic Plane Order With Airbus, Boeing",https://www.barrons.com/news/air-india-unveils-historic-plane-order-with-airbus-boeing-f09f0ef,20230214T165146,Aishwarya KUMAR with John Biers in New York,"RECASTS and UPDATES with announcement of Boeing order Air India will purchase 470 planes from Airbus and Boeing under an historic pair of mega agreements announced Tuesday, transforming the former national carrier as it prepares for torrid growth.",https://www.barrons.com/asset/external-media/afp/AFP4119419835820246865994242450073977209238---2.jpg,Barrons,n/a,www.barrons.com,0.174452,Somewhat-Bullish,0.052455,0.106587,Neutral,Energy & Transportation|Financial Markets|Manufacturing,0.5|0.108179|0.5
AAL,United flight that dove within 800 feet of sea one of recent flight close calls,https://www.foxbusiness.com/lifestyle/travel-airline-industry-incidents-remember,20230214T164524,,"The airline industry has had a busy few months during and after the winter holidays. Not all of it has been smooth soaring, with airlines having to answer for multiple incidents and deal with unruly passengers.",https://static.foxbusiness.com/foxbusiness.com/content/uploads/2022/11/United-3.jpg,Fox Business News,n/a,www.foxbusiness.com,-0.03785,Neutral,0.12645,0.036502,Neutral,Energy & Transportation|Manufacturing,0.5|0.5
AAL,"In Oklahoma's Airport Rivalry, Tulsa Leads OKC In Pandemic Recovery",https://www.forbes.com/sites/tedreed/2023/02/14/in-oklahomas-airport-rivalry-tulsa-leads-okc-in-pandemic-recovery/,20230214T162228,Ted Reed,"As the two leading Oklahoma airports recover from the pandemic, Tulsa leads the way. Both Tulsa and OKC have 24 non-stop destinations. In 2019, Tulsa had 17 and Oklahoma City had 28.",https://imageio.forbes.com/specials-images/imageserve/63ea3d9cace22552ebe3c457/0x0.jpg?format=jpg&width=1200,Forbes,Business,www.forbes.com,0.0959,Neutral,0.118064,0.075087,Neutral,Earnings|Energy & Transportation,0.158519|1.0
AAL,Boeing will sell over 200 planes to Air India in 'historic agreement',https://www.foxbusiness.com/markets/boeing-sell-200-planes-air-india-historic-agreement,20230214T161456,,"Air India is buying up to 290 Boeing jets in what the Biden Administration called an ""historic agreement"" that ""reflects the strength of the U.S.-India economic partnership."" The purchase is part of a record 470 order from Boeing and competitor Airbus.",https://static.foxbusiness.com/foxbusiness.com/content/uploads/2023/01/BOEING-FACTORY-WASHINGTON-GETTY.jpg,Fox Business News,n/a,www.foxbusiness.com,0.069858,Neutral,0.075397,0.173065,Somewhat-Bullish,Energy & Transportation|Manufacturing,0.5|0.5
